epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
308,276,5,1,5,0,3,---,---,000,110,110,0,162910,162910
292,276,11,3,5,0,2,--,--,000,82,82,0,121442,121442
309,277,5,1,5,0,3,---,---,000,110,110,0,162910,162910
293,277,11,3,5,0,2,--,--,000,81,81,0,119961,119961
310,278,5,1,5,0,3,---,---,000,110,110,0,162910,162910
294,278,11,3,5,0,2,--,--,000,83,83,0,122923,122923
311,279,5,1,5,0,3,---,---,000,111,111,0,164391,164391
295,279,11,3,5,0,2,--,--,000,85,85,0,125885,125885
312,280,5,1,5,0,3,---,---,000,112,112,0,165872,165872
296,280,11,3,5,0,2,--,--,000,83,83,0,122923,122923
313,281,5,1,5,0,3,---,---,000,110,110,0,162910,162910
297,281,11,3,5,0,2,--,--,000,83,83,0,122923,122923
314,282,5,1,5,0,3,---,---,000,110,110,0,162910,162910
298,282,11,3,5,0,2,--,--,000,84,84,0,124404,124404
315,283,5,1,5,0,3,---,---,000,110,110,0,162910,162910
299,283,11,3,5,0,2,--,--,000,84,84,0,124404,124404
316,284,5,1,5,0,3,---,---,000,110,110,0,162910,162910
300,284,11,3,5,0,2,--,--,000,81,81,0,119961,119961
317,285,5,1,5,0,3,---,---,000,109,109,0,161429,161429
301,285,11,3,5,0,2,--,--,000,82,82,0,121442,121442
318,286,5,1,5,0,3,---,---,000,108,108,0,159948,159948
302,286,11,3,5,0,2,--,--,000,86,86,0,127366,127366
319,287,5,1,5,0,3,---,---,000,109,109,0,161429,161429
303,287,11,3,5,0,2,--,--,000,83,83,0,122923,122923
320,288,5,1,5,0,3,---,---,000,110,110,0,162910,162910
304,288,11,3,5,0,2,--,--,000,83,83,0,122923,122923
321,289,5,1,5,0,3,---,---,000,111,111,0,164391,164391
305,289,11,3,5,0,2,--,--,000,82,82,0,121442,121442
322,290,5,1,5,0,3,---,---,000,110,110,0,162910,162910
306,290,11,3,5,0,2,--,--,000,83,83,0,122923,122923
323,291,5,1,5,0,3,---,---,000,111,111,0,164391,164391
307,291,11,3,5,0,2,--,--,000,84,84,0,124404,124404
324,292,5,1,5,0,3,---,---,000,110,110,0,162910,162910
308,292,11,3,5,0,2,--,--,000,83,83,0,122923,122923
325,293,5,1,5,0,3,---,---,000,109,109,0,161429,161429
309,293,11,3,5,0,2,--,--,000,84,84,0,124404,124404
326,294,5,1,5,0,3,---,---,000,111,111,0,164391,164391
310,294,11,3,5,0,2,--,--,000,82,82,0,121442,121442
327,295,5,1,5,0,3,---,---,000,110,110,0,162910,162910
311,295,11,3,5,0,2,--,--,000,83,83,0,122923,122923
328,296,5,1,5,0,3,---,---,000,111,111,0,164391,164391
312,296,11,3,5,0,2,--,--,000,85,85,0,125885,125885
329,297,5,1,5,0,3,---,---,000,111,111,0,164391,164391
313,297,11,3,5,0,2,--,--,000,83,83,0,122923,122923
330,298,5,1,5,0,3,---,---,000,112,112,0,165872,165872
314,298,11,3,5,0,2,--,--,000,84,84,0,124404,124404
331,299,5,1,5,0,3,---,---,000,111,111,0,164391,164391
315,299,11,3,5,0,2,--,--,000,84,84,0,124404,124404
332,300,5,1,5,0,3,---,---,000,111,111,0,164391,164391
316,300,11,3,5,0,2,--,--,000,83,83,0,122923,122923
333,301,5,1,5,0,3,---,---,000,111,111,0,164391,164391
317,301,11,3,5,0,2,--,--,000,83,83,0,122923,122923
334,302,5,1,5,0,3,---,---,000,112,112,0,165872,165872
318,302,11,3,5,0,2,--,--,000,84,84,0,124404,124404
335,303,5,1,5,0,3,---,---,000,110,110,0,162910,162910
319,303,11,3,5,0,2,--,--,000,82,82,0,121442,121442
336,304,5,1,5,0,3,---,---,000,109,109,0,161429,161429
320,304,11,3,5,0,2,--,--,000,84,84,0,124404,124404
337,305,5,1,5,0,3,---,---,000,110,110,0,162910,162910
321,305,11,3,5,0,2,--,--,000,82,82,0,121442,121442
338,306,5,1,5,0,3,---,---,000,111,111,0,164391,164391
322,306,11,3,5,0,2,--,--,000,83,83,0,122923,122923
339,307,5,1,5,0,3,---,---,000,111,111,0,164391,164391
323,307,11,3,5,0,2,--,--,000,83,83,0,122923,122923
340,308,5,1,5,0,3,---,---,000,111,111,0,164391,164391
324,308,11,3,5,0,2,--,--,000,83,83,0,122923,122923
341,309,5,1,5,0,3,---,---,000,112,112,0,165872,165872
325,309,11,3,5,0,2,--,--,000,83,83,0,122923,122923
342,310,5,1,5,0,3,---,---,000,109,109,0,161429,161429
326,310,11,3,5,0,2,--,--,000,82,82,0,121442,121442
343,311,5,1,5,0,3,---,---,000,109,109,0,161429,161429
327,311,11,3,5,0,2,--,--,000,83,83,0,122923,122923
344,312,5,1,5,0,3,---,---,000,109,109,0,161429,161429
328,312,11,3,5,0,2,--,--,000,85,85,0,125885,125885
345,313,5,1,5,0,3,---,---,000,111,111,0,164391,164391
329,313,11,3,5,0,2,--,--,000,84,84,0,124404,124404
346,314,5,1,5,0,3,---,---,000,111,111,0,164391,164391
330,314,11,3,5,0,2,--,--,000,81,81,0,119961,119961
347,315,5,1,5,0,3,---,---,000,112,112,0,165872,165872
331,315,11,3,5,0,2,--,--,000,83,83,0,122923,122923
348,316,5,1,5,0,3,---,---,000,112,112,0,165872,165872
332,316,11,3,5,0,2,--,--,000,83,83,0,122923,122923
349,317,5,1,5,0,3,---,---,000,111,111,0,164391,164391
